ID,latitude,longitude,sat,dist
28468,-9.494708586184325,-68.07360418309781,ST4,1375.18
28469,-8.160324352169617,-51.75920551313543,ST3,604.71
28470,-3.978644543040777,-57.73470536811212,ST2,205.16
28471,-2.281693731288012,-58.32177312061867,ST3,392.36
28472,-3.5179241738475273,-64.07111884148864,ST1,874.82
28473,-1.993383813421639,-68.9186460613498,ST3,1438.17
28474,-7.021769091178006,-55.659691159038175,ST2,214.80
28475,-3.5528759166111525,-53.049759938054706,ST3,412.08
28476,-1.4226913573575306,-53.02720181741178,ST3,562.17
28477,-7.650850341147422,-68.19130890488304,ST5,1333.89
28478,-2.952838075023548,-63.18363937940666,ST2,796.93
28479,-7.829380592669586,-64.64535942775032,ST3,959.19
28480,-6.934175737734808,-64.36278897017097,ST5,904.20
28481,-3.196733345964997,-64.81290834539365,ST5,963.17
28482,-6.528892604841833,-51.944357536408106,ST1,510.38
28483,-5.374761328206465,-69.23240024972833,ST4,1424.43
28484,-7.419117606978228,-64.23652795437577,ST1,903.21
28485,-3.615303626654259,-58.39698951515193,ST2,287.32
28486,-8.252189579828485,-61.783374989745205,ST2,686.29
28487,-3.016650358032405,-63.71071364066866,ST5,850.47
28488,-3.167791982634479,-66.11761986444724,ST3,1105.03
28489,-9.52696001675528,-53.81899850986609,ST3,554.99
28490,-6.797851980647595,-52.33362583926974,ST5,479.25
28491,-9.214951262223874,-56.260525547436075,ST4,444.06
28492,-2.7855231226261417,-54.06940212028881,ST3,372.08
28493,-3.1422539104567813,-57.4896007633436,ST5,262.67
28494,-9.855484339288404,-67.38036188657253,ST2,1318.37
28495,-6.997036107282762,-58.898547571249594,ST2,342.34
28496,-2.853081221048492,-56.80200902227549,ST2,267.87
28497,-2.966186041316817,-54.879118125552424,ST3,300.38
28498,-4.859213114613608,-54.468561479744785,ST1,214.23
28499,-1.221271773495399,-61.588481036829116,ST5,730.59
28500,-6.950002100534068,-57.76919088287283,ST2,246.75
28501,-7.827642194937986,-63.64814342781637,ST2,854.77
28502,-9.989043002762157,-66.1443018761664,ST4,1200.49
28503,-5.166827750698188,-59.7565992029818,ST1,375.31
28504,-7.56934432137019,-55.39510501060126,ST4,282.19
28505,-9.087084511506522,-59.33138273118709,ST2,539.89
28506,-9.774367653220768,-54.907600453069904,ST5,531.08
28507,-5.656260174314193,-57.82227771724341,ST4,168.05
28508,-3.1454424920664374,-59.9189140901883,ST3,456.53
28509,-5.896042291461247,-67.97133960332513,ST4,1286.33
28510,-4.624248016807341,-60.174227852965,ST4,426.90
28511,-1.1234912471322573,-65.32914434803259,ST3,1094.17
28512,-7.685163322088011,-68.37259886037751,ST4,1354.23
28513,-1.1814228350525173,-55.2422947738209,ST4,466.43
28514,-4.883264507950768,-56.71190689330936,ST4,53.65
28515,-1.5300460546638526,-63.81948361088126,ST3,923.33
28516,-8.203963374106358,-56.74483587497923,ST1,334.08
28517,-2.533733915538063,-61.08841134752588,ST2,603.01
28518,-4.390073959524893,-63.215825929079976,ST4,764.40
28519,-3.3595528423967744,-60.23053717274155,ST2,475.77
28520,-8.210532215000745,-56.89898837514806,ST3,337.35
28521,-5.671928900402901,-68.7703593895011,ST4,1373.74
28522,-8.26010812710641,-60.89052365652736,ST4,602.84
28523,-8.489797871290182,-64.89723528716885,ST4,1009.14
28524,-6.769408729655443,-56.34824486911237,ST5,171.98
28525,-4.021157074784786,-64.83746483343431,ST2,948.15
28526,-8.018336889935567,-54.03317588690997,ST3,403.87
28527,-8.208600603171442,-60.14382467573778,ST4,532.97
28528,-4.7838014526904935,-59.26868380587058,ST2,325.01
28529,-9.44426323000248,-68.59036191584246,ST3,1427.01
28530,-10.046313499999908,-61.809257634512605,ST1,804.40
28531,-9.501660873496133,-69.00897176157962,ST1,1472.62
28532,-7.874028669708402,-59.596869907335766,ST5,462.73
28533,-9.26249075068789,-58.280063561235785,ST5,496.22
28534,-1.9372381034604764,-68.80326915800354,ST4,1427.40
28535,-6.78615455848598,-59.72105303698734,ST3,409.52
28536,-1.3885283342138806,-64.90033212048225,ST4,1038.56
28537,-4.749925381550774,-57.45087900983117,ST4,130.99
28538,-9.730273099872322,-55.57077603623248,ST1,508.84
28539,-8.797397291960982,-55.87649581184245,ST3,401.15
28540,-9.272782174038396,-53.89108730081914,ST1,526.69
28541,-9.360400711953794,-67.77761155814007,ST2,1339.60
28542,-9.806249611937698,-58.051089331065185,ST5,542.36
28543,-6.7261444503910965,-68.95903030012902,ST2,1402.39
28544,-2.856210086283679,-55.43165226640835,ST1,282.91
28545,-3.8133898397522055,-55.101291537201384,ST3,210.42
28546,-4.310192236251834,-64.0589241040414,ST5,858.25
28547,-8.600424582950623,-58.57133257444421,ST1,447.43
28548,-2.344339066000554,-67.30527540287949,ST2,1254.90
28549,-9.335711748199184,-54.14647435271267,ST1,518.80
28550,-6.377402710245088,-69.2939387252866,ST2,1435.65
28551,-3.090490256258141,-56.417316886846066,ST2,237.17
28552,-7.248187836704684,-60.358591409826325,ST3,495.26
28553,-7.943830328735713,-64.35048442503935,ST1,932.14
28554,-7.564544736750882,-54.02499975054576,ST5,367.17
28555,-7.379962595707021,-59.487209861728196,ST4,419.97
28556,-4.792330029364669,-57.267866297050304,ST5,110.59
28557,-5.820931590796282,-54.00351209442249,ST1,270.00
28558,-3.3040086712976873,-69.55542223622327,ST1,1477.73
28559,-1.1769241252602196,-62.70151436491193,ST3,834.65
28560,-2.4448125676918453,-58.910865876487065,ST4,418.34
28561,-6.1138562366249065,-52.49088025229092,ST1,440.28
28562,-3.5974067630105244,-58.44149093966729,ST2,292.43
28563,-5.325234696968809,-52.5925539274169,ST4,418.18
28564,-7.969349917304898,-53.55603036601937,ST4,435.56
28565,-2.5903012655255626,-59.840662983657964,ST3,483.82
28566,-7.31379791261307,-63.43866835062806,ST3,815.33
28567,-8.620160270405595,-68.38541147389219,ST2,1379.06
28568,-4.11468518928601,-54.98514675795845,ST4,196.64
28569,-4.780997634071531,-54.07758642307432,ST4,258.42
28570,-3.3827733117242964,-68.12296500873406,ST5,1319.31
28571,-9.490567252339357,-54.30750790126759,ST4,526.11
28572,-5.446696858919046,-64.91967844026807,ST4,947.11
28573,-6.6276287946419465,-66.67281160595034,ST1,1150.34
28574,-1.5205828393105971,-52.836510136428835,ST3,568.40
28575,-7.461651790468383,-53.57058173171954,ST5,396.90
28576,-1.692752182345263,-63.89677177220587,ST2,923.13
28577,-1.5796800472341825,-59.685501976455626,ST5,547.42
28578,-6.670838395565152,-53.550954097440155,ST1,350.68
28579,-6.624397164644983,-55.55587249285933,ST1,179.87
28580,-6.5200347170352035,-60.64675284219951,ST5,494.77
28581,-2.4866994548847137,-57.27279213248681,ST3,320.38
28582,-1.1178553048835056,-60.406582585216825,ST4,639.78
28583,-4.65638846058516,-62.210742954121905,ST2,650.33
28584,-8.473229874185726,-57.367133519145796,ST3,377.88
28585,-8.26758365302192,-64.8888845036955,ST2,999.87
28586,-5.793105619600128,-68.07550144277903,ST2,1297.34
28587,-2.2969593152060055,-64.1631834029691,ST3,924.01
28588,-5.396053773562001,-52.25022743051463,ST1,456.31
28589,-3.250667760861929,-56.49335233517237,ST4,219.74
28590,-7.388822350522628,-57.168915060767944,ST1,256.60
28591,-2.2835832821230087,-59.84186923341854,ST5,505.34
28592,-4.507206283947107,-53.086083904876816,ST5,372.21
28593,-3.9460940856424775,-63.91257820036651,ST2,848.19
28594,-3.346211382196885,-68.22017565412256,ST2,1330.62
28595,-7.256221168733019,-61.79903987621892,ST3,641.47
28596,-9.257642753381063,-59.84802206214958,ST5,590.41
28597,-2.6228532168907526,-68.7688264569756,ST1,1405.61
28598,-2.20908281461423,-64.15861647844557,ST4,927.05
28599,-9.912122091352996,-61.24431918323745,ST3,748.75
28600,-3.8244663502408196,-66.43593752828167,ST1,1126.77
28601,-9.493670949614327,-60.79123652197694,ST2,680.70
28602,-9.92070492494375,-63.87561535146795,ST2,978.41
28603,-8.761476013830688,-57.7369107918544,ST5,421.48
28604,-2.8695996800416923,-69.55118694047776,ST1,1485.37
28605,-6.923067089666557,-60.29306659018677,ST5,473.38
28606,-1.9669052774072693,-56.00678202084156,ST3,364.26
28607,-4.987416736665238,-57.77098494703461,ST4,157.59
28608,-4.599692383920651,-67.33368175442222,ST1,1216.82
28609,-2.1758115254231543,-63.17444771144161,ST1,827.71
28610,-3.161060413231163,-63.847330644559165,ST3,860.50
28611,-6.787865928780266,-52.58579601573429,ST5,452.99
28612,-6.44278254285433,-54.4727839896153,ST3,249.69
28613,-9.727012546983113,-58.99036653950998,ST1,578.26
28614,-7.797288527751753,-66.42274849184909,ST3,1147.02
28615,-6.969266610529027,-57.92203839137363,ST1,259.30
28616,-10.065827150054838,-53.008960726348505,ST4,653.41
28617,-3.559488158471779,-62.784068702063806,ST1,734.98
28618,-9.143040151404676,-66.70136638597971,ST1,1220.27
28619,-1.5388562530365757,-58.70932352154104,ST3,485.11
28620,-6.151428170826138,-55.03509061584256,ST2,180.02
28621,-5.878593053652359,-62.987264940110315,ST4,736.20
28622,-5.588667633701209,-69.01007272784976,ST4,1400.06
28623,-8.228187719046842,-65.53260607509648,ST3,1065.67
28624,-7.451356986853995,-56.77791514283805,ST4,251.90
28625,-2.5709253987687557,-68.91319410727003,ST5,1422.51
28626,-6.095211690771513,-58.15957300791802,ST4,220.71
28627,-8.792444017522957,-65.82561827531904,ST4,1116.53
28628,-1.7429410182213907,-59.80708879019348,ST5,543.50
28629,-2.212329032326049,-53.18150768222425,ST1,486.87
28630,-2.6356514317003974,-67.65367717574291,ST1,1284.49
28631,-3.401077323771066,-54.16648296685101,ST2,317.20
28632,-8.017040833316575,-52.256474372237946,ST4,550.20
28633,-1.8018527233719386,-62.631532148138916,ST1,792.36
28634,-8.686245106837777,-52.860177257948166,ST1,546.04
28635,-4.995627255952603,-64.06745308930638,ST4,853.12
28636,-2.8867561187318156,-62.76571206971969,ST2,755.63
28637,-4.726708014850899,-69.09248089707623,ST4,1410.63
28638,-6.120553684687097,-66.53592230279901,ST5,1129.49
28639,-5.22023100694889,-59.84371906214777,ST4,384.89
28640,-1.6788670445343712,-52.38161276078843,ST1,592.45
28641,-3.6767738737277655,-55.291073812918036,ST1,209.30
28642,-2.6685423494348264,-59.4132389875798,ST4,441.34
28643,-6.086393532092942,-62.1254900060547,ST4,644.29
28644,-5.831874144674834,-65.03285587685683,ST1,961.39
28645,-6.102283449235259,-61.77804347698708,ST5,606.57
28646,-8.765474877392064,-52.43369653843501,ST5,586.21
28647,-2.7601508820987997,-54.89341962577902,ST1,318.96
28648,-4.487047238210294,-67.05592633647913,ST1,1186.99
28649,-5.55909092351463,-51.55521888217417,ST4,534.09
28650,-2.7711559477497536,-58.096080961078144,ST2,333.26
28651,-8.51081746123533,-67.5645061825959,ST2,1288.81
28652,-4.644134576942965,-66.08886274890617,ST2,1078.82
28653,-8.068509880638343,-53.00202662134334,ST1,488.15
28654,-6.735503920410509,-64.01945864515164,ST4,862.71
28655,-9.451424603671214,-55.64526512489311,ST2,476.90
28656,-8.99563059368235,-52.46974842466909,ST2,600.77
28657,-3.2950045783909045,-67.29883001131238,ST3,1230.85
28658,-4.796376528769063,-57.22785564234498,ST5,106.41
28659,-4.563932809051573,-64.12390536246104,ST1,862.39
28660,-5.103708973473502,-57.05826855188691,ST1,77.59
28661,-6.957893932702235,-58.415226272976085,ST1,297.42
28662,-9.389781132031183,-60.530704358478445,ST5,652.21
28663,-7.231753808129123,-68.48842133222547,ST2,1358.18
28664,-7.561678269262478,-54.22999961974541,ST3,351.33
28665,-5.814681551787236,-59.88686330176955,ST1,394.99
28666,-7.387931817007201,-63.58922770607105,ST3,833.58
28667,-1.6395714373935597,-68.16855108188716,ST3,1368.87
28668,-1.635473058487836,-65.67252779074559,ST4,1106.97
28669,-4.931535858585732,-52.91521380794988,ST2,383.78
28670,-8.771136975753848,-66.86321736743244,ST1,1223.48
28671,-9.613439878235528,-67.77144100991157,ST2,1348.52
28672,-5.184863930908308,-59.05719200983782,ST1,297.83
28673,-3.276617506501707,-62.668941467977945,ST1,731.43
28674,-8.23934973796043,-60.51020131605877,ST2,567.18
28675,-2.926078322236858,-62.24250777430533,ST5,699.80
28676,-3.625908846270221,-61.31422319154437,ST5,576.38
28677,-9.296914370561217,-52.13546909077321,ST3,650.44
28678,-3.9287925945390985,-66.83728756238852,ST1,1169.28
28679,-7.238301525786814,-54.72345760394614,ST3,288.55
28680,-6.343991569307482,-58.37899849973151,ST1,255.03
28681,-4.776918363433082,-56.51634129231589,ST2,52.24
28682,-5.754436119325343,-53.78806335889119,ST5,291.60
28683,-4.557095261011689,-62.26544570982119,ST2,657.57
28684,-9.8165451786682,-61.98189424895483,ST1,802.31
28685,-5.103031202535262,-61.66309697434005,ST2,586.56
28686,-1.7924776106812423,-61.82094200692627,ST2,715.31
28687,-5.536898373971175,-54.90305416773221,ST4,165.88
28688,-3.062657646570745,-64.02186655573344,ST5,882.14
28689,-8.185849708706089,-61.525884920150865,ST4,657.98
28690,-6.1596167569507525,-66.66068402856683,ST3,1143.59
28691,-3.125962367012984,-54.93587506011442,ST5,282.11
28692,-1.1980307069654454,-63.26561487436649,ST3,886.84
28693,-4.3711054210762414,-52.38308903553493,ST2,451.58
28694,-2.0295877583736264,-69.2714625913722,ST3,1475.11
28695,-9.583126255475134,-60.72311829394375,ST3,682.33
28696,-3.4686167679517546,-60.48641091866,ST1,496.54
28697,-1.4118023820100252,-54.307267624237944,ST4,481.55
28698,-5.385799968559909,-57.244520925235115,ST1,98.73
28699,-5.376158730522426,-51.397807680464496,ST2,550.55
28700,-6.293288134421188,-61.53358600063678,ST3,583.75
28701,-5.252492135130905,-63.878577732332644,ST5,831.66
28702,-5.342561131536476,-63.140977801333186,ST1,750.05
28703,-7.37252600632246,-61.189443369872194,ST4,584.02
28704,-8.425275222881215,-54.88635889952339,ST2,391.85
28705,-1.5889114946761627,-63.179595723507425,ST3,857.18
28706,-8.411318139659674,-69.41171559851914,ST5,1482.92
28707,-7.017425629725542,-64.09610914475574,ST4,877.39
28708,-4.072711541772109,-61.73001922373199,ST4,607.87
28709,-1.7993944133230606,-59.31351195148465,ST3,501.76
28710,-2.9342189318272904,-51.4200435857593,ST3,604.88
28711,-3.906600526635545,-54.22375683225279,ST5,279.11
28712,-9.019035029183412,-54.090664987487216,ST3,491.21
28713,-5.330148568431073,-68.93902686611804,ST2,1391.95
28714,-5.062697564762789,-68.85552258636366,ST3,1383.06
28715,-8.19568930702592,-69.39368236325599,ST3,1475.77
28716,-1.6767740674797214,-53.20664381962928,ST4,527.78
28717,-3.4784672893010873,-67.00104108710087,ST2,1194.74
28718,-2.191238578761845,-67.91950771344735,ST1,1325.22
28719,-4.723317669802354,-60.51752011847122,ST4,463.02
28720,-9.458795694550496,-58.529237256145336,ST5,527.86
28721,-8.495840884533468,-57.1634873147428,ST3,374.38
28722,-3.299108433577942,-58.26178413727993,ST4,299.76
28723,-4.274592239453756,-63.2945346411783,ST2,774.76
28724,-3.1539687260661244,-65.45270327802953,ST5,1033.36
28725,-1.9273872820601579,-56.74647698248938,ST1,368.84
28726,-2.087126891235461,-59.38497371455223,ST2,483.36
28727,-7.579543030425023,-64.94719968666173,ST5,983.50
28728,-5.194908132432927,-57.64233292171271,ST4,141.16
28729,-5.992691798888531,-65.9801738053925,ST3,1067.14
28730,-3.5391079363744176,-56.6054677991278,ST5,189.07
28731,-4.33595029959188,-62.45996660390991,ST1,682.21
28732,-2.8457184821538686,-64.92388768960461,ST3,985.08
28733,-4.712535153903197,-58.72793409283475,ST4,267.53
28734,-9.849812047616238,-67.78066422134357,ST3,1358.85
28735,-7.873682789579512,-54.550561852853065,ST1,356.62
28736,-5.419659551285403,-57.84886668442257,ST5,165.42
28737,-4.0021208854902,-51.64887899162473,ST1,540.35
28738,-3.915681257380676,-67.26458034047648,ST2,1216.48
28739,-5.5661957902528,-60.719496733635495,ST1,483.24
28740,-3.5997366103718313,-62.1663864420805,ST5,667.69
28741,-1.6804408451014226,-56.43801839259525,ST5,393.98
28742,-8.0032644764929,-62.63609363743764,ST2,758.18
28743,-3.4568503474539316,-64.87043345415212,ST3,962.92
28744,-3.7838099715936018,-56.96729718338242,ST4,173.26
28745,-5.997501767522869,-65.25822067048468,ST2,987.57
28746,-2.319283137010947,-59.66447842441474,ST1,487.85
28747,-1.2248687546291102,-53.52035813114755,ST2,545.46
28748,-6.9102497305931925,-54.820980767750726,ST4,253.89
28749,-2.322789660603731,-60.034826292534895,ST1,519.12
28750,-7.257753983160044,-63.874733803900924,ST1,860.02
28751,-6.656615434237903,-54.833545158422474,ST3,232.83
28752,-8.925946016193745,-67.11654651064039,ST2,1255.31
28753,-7.842199438525803,-59.351297041531446,ST1,439.81
28754,-3.738190739748716,-65.92841474569083,ST5,1072.58
28755,-6.035077290246666,-66.58639586150021,ST1,1134.34
28756,-6.164912646325985,-67.89646818290943,ST5,1279.85
28757,-7.2512069134972865,-63.7226832256826,ST4,843.63
28758,-7.093572949676864,-58.9440266823497,ST3,352.66
28759,-9.589703678063843,-57.0709122592854,ST5,491.71
28760,-4.704365196942584,-60.21967069962574,ST3,430.57
28761,-7.115263144516402,-54.70766467429132,ST4,279.22
28762,-2.04336106581324,-67.48781552278184,ST5,1283.48
28763,-2.6061565920341687,-58.193296823532506,ST2,354.49
28764,-7.307921155628154,-57.55597879112311,ST1,266.45
28765,-9.600426055784581,-64.42009806233,ST3,1012.35
28766,-4.067003044854332,-62.923944299948985,ST5,737.87
28767,-4.516312942111331,-68.0100963592438,ST1,1292.25
28768,-9.32532570664744,-69.03908932038331,ST3,1469.85
28769,-9.825677772547017,-63.028870690098216,ST3,894.88
28770,-5.929732580061357,-58.81632427560749,ST4,282.13
28771,-6.623033402300903,-51.38946433791196,ST2,572.19
28772,-10.022360283023453,-61.65921027134495,ST4,790.37
28773,-8.567046383177184,-57.01704136372568,ST1,378.69
28774,-4.78865525118437,-56.85441214831056,ST5,72.36
28775,-2.3699330932443248,-67.3376759989858,ST3,1257.64
28776,-1.5677309645060138,-68.45940962371549,ST2,1402.11
28777,-1.164591712944226,-62.111237212783635,ST3,781.05
28778,-8.597228404432993,-60.314862714076675,ST2,574.94
28779,-9.817703432144963,-63.86125369674854,ST1,971.09
28780,-7.809526479374167,-57.05742548366927,ST4,297.54
28781,-3.31391709025113,-63.10943562154753,ST4,777.06
28782,-2.805629323130691,-54.88723424560494,ST5,314.99
28783,-7.657869311339246,-59.87964189245952,ST4,473.13
28784,-9.085473140125522,-59.04812128777711,ST1,521.42
28785,-5.058175124472009,-62.21987684104026,ST2,648.35
28786,-2.522591065834348,-51.97739374685406,ST5,572.16
28787,-6.811494913500152,-54.07316231506207,ST5,309.18
28788,-7.479483275072607,-63.38927500846057,ST5,815.46
28789,-5.30920582511622,-65.52457962592963,ST1,1013.92
28790,-9.633138859393092,-68.53670797200301,ST4,1428.20
28791,-3.5705666751872354,-62.742726372951445,ST3,730.23
28792,-9.363843579925895,-65.16826591726998,ST4,1074.10
28793,-1.552720062910085,-53.06536114800345,ST1,548.53
28794,-7.992504776053154,-51.51509067717191,ST1,618.15
28795,-4.419092904915181,-66.58502286548654,ST4,1135.58
28796,-5.625324013174496,-51.49510342831978,ST4,541.25
28797,-9.977244941226148,-64.54425594288674,ST5,1044.56
28798,-5.3293736884675775,-65.1189783872071,ST4,969.02
28799,-8.630590116582026,-65.09463498058149,ST4,1034.98
28800,-9.428159995236053,-55.42055518676521,ST2,479.13
28801,-2.9781423969503313,-68.94865540227896,ST5,1417.38
28802,-5.420873731316716,-61.575851845705884,ST5,577.02
28803,-5.018760845207991,-55.45153388787825,ST2,104.00
28804,-4.170308018933041,-54.89760181459448,ST5,200.62
28805,-5.868055344901332,-59.2997126470976,ST1,332.31
28806,-1.5978274787809408,-65.54134964024624,ST4,1094.95
28807,-1.8970346578914974,-68.59014656783219,ST3,1405.74
28808,-2.470182536490878,-51.61280758642546,ST2,609.87
28809,-5.006420539089749,-52.79507735128131,ST4,396.43
28810,-6.53210588912952,-52.518589320876636,ST5,449.96
28811,-8.163038536529147,-66.74214792652855,ST4,1191.29
28812,-8.046876499169489,-56.30888740684634,ST2,314.08
28813,-3.5387363489444077,-60.83260247447068,ST5,529.22
28814,-7.231930369477553,-55.87409319790685,ST1,229.97
28815,-5.129750035384154,-59.16774107581623,ST5,310.23
28816,-4.257439567914187,-53.78022718221964,ST2,306.18
28817,-5.76842337320345,-57.36053545763745,ST5,125.50
28818,-6.393824979507874,-61.53518035882477,ST1,586.25
28819,-2.9396715927513775,-58.05333433781515,ST2,315.27
28820,-5.4915912034098175,-55.33959991788909,ST1,117.70
28821,-10.062525848469145,-63.576018182317,ST2,959.29
28822,-8.939344958437156,-57.855462007520316,ST1,444.65
28823,-2.9553722374761104,-51.767114723305795,ST1,569.14
28824,-8.928475004696539,-62.80851787265835,ST2,821.40
28825,-7.179947795967276,-65.81717992960762,ST2,1066.93
28826,-5.543782290897155,-56.20955686916349,ST1,39.76
28827,-9.593134199872013,-68.56351802533682,ST4,1429.52
28828,-8.394805881807837,-63.98169855176526,ST1,911.53
28829,-7.80361525597926,-68.66468157691868,ST4,1388.34
28830,-3.4930952431539595,-63.08684004865503,ST5,769.35
28831,-5.491436714734542,-54.43416877808959,ST3,216.15
28832,-6.1502470715609565,-54.12759744701599,ST3,268.47
28833,-9.907225990285175,-52.03759075013663,ST3,706.40
28834,-6.523690351445217,-53.6670262762932,ST3,331.91
28835,-4.88964229274548,-53.355678588500425,ST1,335.69
28836,-2.710679075296394,-52.02355126955607,ST4,556.99
28837,-2.65555809960905,-54.52898429736826,ST1,350.86
28838,-6.698374329727077,-58.24387856685919,ST3,264.50
28839,-8.498002294891279,-68.66296036460095,ST4,1405.14
28840,-8.100584633960997,-64.95243468782928,ST5,1000.54
28841,-4.562647164939025,-58.31004170730505,ST5,227.35
28842,-10.040817390569192,-63.07230066633757,ST5,912.48
28843,-1.3938656319441094,-53.57320582077322,ST4,526.77
28844,-1.3045036445812297,-65.11118495422095,ST3,1063.76
28845,-5.9550692632955755,-63.89158305640075,ST3,836.58
28846,-4.611258839392756,-63.22135757644787,ST1,762.30
28847,-3.8567734606986575,-51.98744909533666,ST4,508.75
28848,-8.417156940583771,-60.988515663115464,ST3,621.56
28849,-8.45458684450767,-68.08667332504064,ST2,1342.57
28850,-1.2900633231902567,-66.97413802672426,ST5,1255.82
28851,-8.330103008510372,-54.608985618973826,ST5,396.34
28852,-9.78923933443838,-67.26381356170613,ST1,1303.76
28853,-1.116050591197764,-67.25414685731121,ST4,1291.79
28854,-4.77846526866608,-62.26988450158629,ST3,655.63
28855,-6.570916591022834,-64.67288581244568,ST1,930.71
28856,-8.248661894294358,-55.63087459148117,ST5,346.15
28857,-4.442963879703243,-51.82571897794342,ST5,510.68
28858,-4.830790116067459,-55.910946100858325,ST1,66.80
28859,-2.9888148114872664,-64.76502941188687,ST1,963.82
28860,-9.384065893143731,-66.00443048159927,ST4,1158.95
28861,-4.126323512357576,-58.76619792240659,ST5,292.42
28862,-6.631093626409538,-53.60408844395997,ST3,343.44
28863,-6.142586241605121,-66.06596666044854,ST4,1077.91
28864,-8.99694824569325,-68.49871850745194,ST2,1402.48
28865,-3.825502090423301,-56.59687537641001,ST1,157.44
28866,-4.792626590824948,-52.19544299308928,ST2,464.65
28867,-8.220725637149288,-63.89924006960976,ST4,895.91
28868,-6.570577436643413,-59.589300563442755,ST4,386.53
28869,-5.67241033038468,-51.6565957362166,ST4,523.89
28870,-2.0223976708327225,-65.73723460383431,ST5,1098.82
28871,-9.957329224464962,-69.02646267883935,ST4,1490.81
28872,-8.71975789540474,-64.27302996885913,ST4,955.09
28873,-2.5296696688535976,-57.47514949204143,ST3,323.68
28874,-7.744159196594689,-69.3751458566332,ST4,1464.02
28875,-1.4600202398350604,-65.17698439322498,ST4,1063.45
28876,-5.803586557303654,-68.4186003028241,ST2,1335.31
28877,-7.400183981156847,-54.971667888052,ST4,287.10
28878,-4.014326129961723,-54.10531286011506,ST5,284.51
28879,-9.31453302575626,-65.05278044302949,ST2,1060.30
28880,-5.66469209473435,-58.82147732923278,ST1,276.00
28881,-5.036654978904291,-68.07246999000505,ST2,1296.42
28882,-4.337665194676769,-65.2546215352164,ST2,989.61
28883,-7.323239456602879,-55.49708877111535,ST2,252.60
28884,-3.566448873580981,-61.71588532559356,ST1,620.85
28885,-7.202308018442558,-51.823189486061125,ST2,548.46
28886,-3.3776348049336935,-60.35271860437311,ST1,487.14
28887,-8.322916704803125,-56.68473376525685,ST1,346.48
28888,-8.31981761842415,-64.79908460268706,ST4,992.49
28889,-2.592249721998316,-54.667491002931506,ST5,348.05
28890,-6.744864655704777,-61.77029233484837,ST3,620.93
28891,-7.980894514621959,-59.90284348736577,ST3,496.47
28892,-4.265208929853618,-69.2929937996413,ST3,1436.20
28893,-1.426474388139308,-51.74077361459152,ST3,664.78
28894,-8.005977800721254,-64.4839510585992,ST2,948.27
28895,-9.372377472412044,-52.480162907963326,ST1,629.82
28896,-9.515509882444354,-52.549204421328184,ST4,636.46
28897,-8.704769667272616,-55.713697137247365,ST3,393.84
28898,-4.439162664574768,-57.73699616759256,ST3,174.94
28899,-10.055389785663564,-67.10904959577867,ST1,1299.65
28900,-8.119951210648527,-60.67972769657811,ST5,574.89
28901,-9.611554842277576,-67.1239701225951,ST5,1282.18
28902,-8.5834908070872,-64.81656860841785,ST1,1004.57
28903,-3.703666785014505,-63.055860280331345,ST2,760.39
28904,-8.846094449195157,-52.64236744178015,ST4,575.58
28905,-4.590973922127393,-67.82179003296775,ST4,1270.87
28906,-6.834878403921431,-55.541704358578414,ST2,201.18
28907,-3.483827842659373,-58.82072691941894,ST4,333.69
28908,-7.828292847533167,-54.788789153424155,ST4,338.17
28909,-9.264673762749341,-56.86559884713575,ST5,452.77
28910,-1.4918068381986558,-67.75609058279329,ST3,1330.25
28911,-7.965315043818852,-66.62426708880221,ST4,1173.11
28912,-3.7418183578246245,-52.14109713309785,ST5,496.65
28913,-5.731483446732969,-61.722786788461846,ST2,595.41
28914,-3.8310595324118157,-56.73894065211208,ST3,160.14
28915,-6.029652895600752,-67.8286334744066,ST2,1271.37
28916,-3.0172150710283674,-68.51786937304749,ST2,1369.57
28917,-4.907273500123952,-53.410979159506965,ST2,329.38
28918,-1.2383761073668307,-61.2747510592272,ST1,702.09
28919,-5.609013742071018,-54.598844784570055,ST2,200.48
28920,-1.4817137628410535,-56.62181463626707,ST2,416.95
28921,-9.227207104959245,-61.66782297649213,ST2,734.79
28922,-1.3488579008557728,-66.6733154375755,ST2,1222.23
28923,-8.216679049273289,-54.58005924238009,ST2,387.03
28924,-8.020480339469415,-51.54118155828759,ST1,617.20
28925,-8.204890136347245,-56.085346217717124,ST5,333.05
28926,-9.32017508097698,-69.06333748355759,ST5,1472.22
28927,-8.557506580859808,-52.975125767860135,ST3,526.99
28928,-4.276109958453856,-51.96781407827372,ST5,498.82
28929,-1.6670526805696806,-66.0549921247415,ST2,1145.44
28930,-10.011611444648347,-56.96906665803655,ST4,536.59
28931,-6.9220855599782105,-60.51922941348136,ST3,496.37
28932,-6.9286201687178295,-58.89500259696157,ST3,337.71
28933,-5.903251840631427,-58.28684966029978,ST4,225.44
28934,-9.56290308347025,-52.8334006696393,ST4,620.26
28935,-9.495652346284915,-51.865640787651785,ST5,687.11
28936,-4.940319806490634,-59.08270448635333,ST1,302.32
28937,-5.819790223904641,-63.93529749974849,ST4,840.17
28938,-5.468557105446087,-68.20050563535115,ST5,1310.27
28939,-7.0565460933063004,-56.140680271067204,ST3,205.44
28940,-9.117614998687513,-57.56042626031844,ST3,452.61
28941,-7.797403932136283,-56.12380232775593,ST5,287.54
